date,State,Confirmed,Recovered,Deceased,Other,Tested,Active
27-09-2020,Manipur,10301,7876,64,0,231305,2361
27-09-2020,Madhya Pradesh,122209,97571,2207,0,1971589,22431
27-09-2020,Mizoram,1865,1368,0,0,74326,497
27-09-2020,Nagaland,5946,4848,11,45,77953,1042
27-09-2020,Odisha,209374,173571,850,0,3111766,34953
27-09-2020,Punjab,110106,88312,3238,0,1763498,18556
27-09-2020,Puducherry,26400,20648,513,0,176184,5239
27-09-2020,Rajasthan,128859,107718,1441,0,3051135,19700
27-09-2020,Sikkim,2790,2065,33,0,49338,692
27-09-2020,Telangana,185833,154499,1100,0,2850869,30234
27-09-2020,Tamil Nadu,580808,525154,9313,0,7100660,46341
27-09-2020,Tripura,24725,18369,267,23,380779,6066
27-09-2020,India,6073349,5013393,95576,849,71967230,963531
27-09-2020,Uttar Pradesh,387085,325888,5594,0,9625076,55603
27-09-2020,Uttarakhand,47045,35462,574,210,679596,10799
27-09-2020,West Bengal,247425,216921,4781,0,3098657,25723
28-09-2020,Andaman and Nicobar Islands,3803,3582,53,0,57343,168
28-09-2020,Andhra Pradesh,681161,612300,5745,0,5666323,63116
28-09-2020,Arunachal Pradesh,9332,6592,15,0,242948,2725
28-09-2020,Assam,173629,142297,667,3,3240080,30662
28-09-2020,Bihar,180032,166188,892,1,6990232,12951
28-09-2020,Chandigarh,11678,9325,153,0,75896,2200
28-09-2020,Chhattisgarh,108458,74537,877,0,1081521,33044
28-09-2020,Delhi,273098,240703,5272,0,2961056,27123
28-09-2020,Dadra and Nagar Haveli and Daman and Diu,3012,2850,2,27,65134,133
28-09-2020,Goa,32396,27072,407,0,251033,4917
28-09-2020,Gujarat,134623,114576,3431,0,4293724,16616
28-09-2020,Himachal Pradesh,14457,10607,175,25,289165,3650
28-09-2020,Haryana,125412,108411,1331,0,1872894,15670
28-09-2020,Jharkhand,81417,68603,688,0,2153151,12126
28-09-2020,Jammu and Kashmir,73014,54267,1146,0,1581606,17601
28-09-2020,Karnataka,582458,469750,8641,19,4718722,104048
28-09-2020,Kerala,179923,121268,698,78,2804319,57879
28-09-2020,Ladakh,4152,3064,58,0,52003,1030
28-Sep-20,Maharashtra,1351153,1049947,35751,422,6622384,265033
28-09-2020,Meghalaya,5362,3868,46,0,145681,1448
28-09-2020,Manipur,10479,7982,64,0,234066,2433
28-09-2020,Madhya Pradesh,124166,100012,2242,0,1993227,21912
28-09-2020,Mizoram,1908,1417,0,0,75552,491
28-09-2020,Nagaland,5957,4897,12,46,78280,1002
28-09-2020,Odisha,212609,177585,866,0,3159400,34158
28-09-2020,Punjab,111375,90345,3284,0,1786627,17746
28-09-2020,Puducherry,26685,21156,515,0,179780,5014
28-09-2020,Rajasthan,130971,109472,1456,0,3062603,20043
28-09-2020,Sikkim,2815,2083,35,0,49495,697
28-09-2020,Telangana,187211,156431,1107,0,2886334,29673
28-09-2020,Tamil Nadu,586397,530708,9383,0,7181125,46306
28-09-2020,Tripura,24918,18936,270,23,382589,5689
28-09-2020,India,6143018,5098591,96351,854,73110041,947222
28-09-2020,Uttar Pradesh,390875,331270,5652,0,9776894,53953
28-09-2020,Uttarakhand,47502,36646,580,210,690421,10066
28-09-2020,West Bengal,250580,219844,4837,0,3139938,25899
29-09-2020,Andaman and Nicobar Islands,3821,3587,53,0,58135,181
29-09-2020,Andhra Pradesh,687351,622136,5780,0,5734752,59435
29-09-2020,Arunachal Pradesh,9553,6743,16,0,245788,2794
29-09-2020,Assam,177221,143999,680,3,3374650,32539
29-09-2020,Bihar,181471,167890,894,1,7134767,12686
29-09-2020,Chandigarh,11816,9598,158,0,76721,2060
29-09-2020,Chhattisgarh,110655,78514,916,0,1093348,31225
29-09-2020,Delhi,276325,243481,5320,0,3020158,27524
29-09-2020,Dadra and Nagar Haveli and Daman and Diu,3032,2883,2,27,65539,120
29-09-2020,Goa,32777,27781,419,0,252783,4577
29-09-2020,Gujarat,136004,115959,3442,0,4356062,16603
29-09-2020,Himachal Pradesh,14747,10971,178,25,292895,3573
29-09-2020,Haryana,126974,110814,1356,0,1893886,14804
29-09-2020,Jharkhand,82540,69898,700,0,2213350,11942
29-09-2020,Jammu and Kashmir,74095,55517,1164,0,1600606,17414
29-09-2020,Karnataka,592911,476378,8777,19,4806197,107737
29-09-2020,Kerala,187277,124688,720,78,2862094,61791
29-09-2020,Ladakh,4195,3107,58,0,53758,1030
29-Sep-20,Maharashtra,1366129,1069159,36181,426,6698024,260363
29-09-2020,Meghalaya,5463,3940,47,0,148298,1476
29-09-2020,Manipur,10748,8039,65,0,238516,2644
29-09-2020,Madhya Pradesh,126043,102445,2281,0,2011959,21317
29-09-2020,Mizoram,1958,1548,0,0,76976,410
29-09-2020,Nagaland,6040,4942,12,49,78853,1037
29-09-2020,Odisha,215676,181481,881,0,3200852,33314
29-09-2020,Punjab,112460,92277,3359,0,1810086,16824
29-09-2020,Puducherry,27066,21616,517,0,184810,4933
29-09-2020,Rajasthan,133119,111272,1471,0,3091105,20376
29-09-2020,Sikkim,2856,2154,35,0,49858,667
29-09-2020,Telangana,189283,158690,1116,0,2940642,29477
29-09-2020,Tamil Nadu,591943,536209,9453,0,7267122,46281
29-09-2020,Tripura,25350,19180,273,23,385690,5874
29-09-2020,India,6223518,5184741,97529,874,74196729,940374
29-09-2020,Uttar Pradesh,394856,336981,5715,0,9937675,52160
29-09-2020,Uttarakhand,47995,38059,591,223,701139,9122
29-09-2020,West Bengal,253768,222805,4899,0,3183697,26064
30-09-2020,Andaman and Nicobar Islands,3835,3608,53,0,58763,174
30-09-2020,Andhra Pradesh,693484,629211,5828,0,5806558,58445
30-09-2020,Arunachal Pradesh,9796,6890,16,0,248439,2890
30-09-2020,Assam,180811,145615,697,3,3523430,34496
30-09-2020,Bihar,182906,169625,904,1,7266150,12376
30-09-2020,Chandigarh,11938,9813,162,0,77489,1963
30-09-2020,Chhattisgarh,113602,81718,957,0,1106612,30927
30-09-2020,Delhi,279715,247446,5361,0,3079965,26908
30-09-2020,Dadra and Nagar Haveli and Daman and Diu,3040,2902,2,27,65953,109
30-09-2020,Goa,33418,28125,428,0,254801,4865
30-09-2020,Gujarat,137394,117331,3453,0,4418028,16610
30-09-2020,Himachal Pradesh,14976,11370,181,25,295907,3400
30-09-2020,Haryana,128599,112877,1382,0,1920181,14340
30-09-2020,Jharkhand,83651,71342,713,0,2250439,11596
30-09-2020,Jammu and Kashmir,75070,56872,1181,0,1622775,17017
30-09-2020,Karnataka,601767,485268,8864,19,4901083,107616
30-09-2020,Kerala,196107,128224,743,79,2925776,67061
30-09-2020,Ladakh,4269,3147,58,0,53758,1064
30-Sep-20,Maharashtra,1384446,1088322,36662,429,6785205,259033
30-09-2020,Meghalaya,5639,3975,49,0,150809,1615
30-09-2020,Manipur,10985,8460,67,0,241648,2458
30-09-2020,Madhya Pradesh,128047,104734,2316,0,2035134,20997
30-09-2020,Mizoram,1986,1598,0,0,78491,388
30-09-2020,Nagaland,6163,5025,12,51,79713,1075
30-09-2020,Odisha,219119,185700,895,0,3250999,32524
30-09-2020,Punjab,113886,93666,3406,0,1841955,16814
30-09-2020,Puducherry,27544,22074,521,0,189568,4949
30-09-2020,Rajasthan,135292,113225,1486,0,3118797,20581
30-09-2020,Sikkim,2931,2222,37,0,50232,672
30-09-2020,Telangana,191386,160933,1127,0,2996001,29326
30-09-2020,Tamil Nadu,597602,541819,9520,0,7354050,46263
30-09-2020,Tripura,25731,19669,274,23,388672,5765
30-09-2020,India,6310266,5270015,98708,900,75619781,940643
30-09-2020,Uttar Pradesh,399082,342415,5784,0,10098896,50883
30-09-2020,Uttarakhand,49000,39035,611,243,712124,9111
30-09-2020,West Bengal,257049,225759,4958,0,3227462,26332
01-10-2020,Andaman and Nicobar Islands,3848,3623,53,0,59676,172
01-10-2020,Andhra Pradesh,700235,636508,5869,0,5878135,57858
01-10-2020,Arunachal Pradesh,10020,7049,16,0,250993,2955
01-10-2020,Assam,182396,147519,711,3,3563210,34163
01-10-2020,Bihar,184276,170867,906,1,7386521,12502
01-10-2020,Chandigarh,12057,10009,164,0,78390,1884
01-10-2020,Chhattisgarh,116153,84699,986,0,1121641,30468
01-10-2020,Delhi,282752,250613,5401,0,3135388,26738
01-10-2020,Dadra and Nagar Haveli and Daman and Diu,3054,2912,2,27,66337,113
01-10-2020,Goa,33942,28525,440,0,256897,4977
01-10-2020,Gujarat,138745,118665,3463,0,4474766,16617
01-10-2020,Himachal Pradesh,15219,11588,190,25,299179,3416
01-10-2020,Haryana,129912,115038,1402,0,1947071,13472
01-10-2020,Jharkhand,84664,72461,721,0,2286107,11482
01-10-2020,Jammu and Kashmir,76163,58552,1198,0,1643722,16413
01-10-2020,Karnataka,611837,492412,8994,19,4997671,110412
01-10-2020,Kerala,204242,131052,772,79,2985534,72339
01-10-2020,Ladakh,4360,3232,61,0,53758,1067
01-Oct-20,Maharashtra,1400922,1104426,37056,434,6875451,259006
01-10-2020,Meghalaya,5802,4001,51,0,153177,1750
01-10-2020,Manipur,11113,8641,68,0,243870,2404
01-10-2020,Madhya Pradesh,130088,107279,2336,0,2063765,20473
01-10-2020,Mizoram,2018,1721,0,0,79743,297
01-10-2020,Nagaland,6244,5099,12,55,80426,1078
01-10-2020,Odisha,222734,190080,912,0,3300644,31742
01-10-2020,Punjab,115151,95937,3451,0,1872887,15763
01-10-2020,Puducherry,28024,22505,525,0,194718,4994
01-10-2020,Rajasthan,137485,115178,1500,0,3143572,20807
01-10-2020,Sikkim,2969,2294,40,0,50654,635
01-10-2020,Telangana,193600,163407,1135,0,3050444,29058
01-10-2020,Tamil Nadu,603290,547335,9586,0,7441697,46369
01-10-2020,Tripura,26063,20069,280,23,391684,5691
01-10-2020,India,6392051,5348746,99807,909,76717728,942589
01-10-2020,Uttar Pradesh,403101,346859,5864,0,10263709,50378
01-10-2020,Uttarakhand,49248,39836,625,243,721019,8544
01-10-2020,West Bengal,260324,228755,5017,0,3271316,26552
02-10-2020,Andaman and Nicobar Islands,3858,3631,53,0,60437,174
02-10-2020,Andhra Pradesh,706790,643993,5900,0,5948534,56897
02-10-2020,Arunachal Pradesh,10220,7183,18,0,253413,3019
02-10-2020,Assam,183812,148960,721,3,3591511,34128
02-10-2020,Bihar,185707,172364,910,1,7506649,12432
02-10-2020,Chandigarh,12212,10162,169,0,79351,1881
02-10-2020,Chhattisgarh,118790,88095,1002,0,1137384,29693
02-10-2020,Delhi,285672,253784,5438,0,3191646,26450
02-10-2020,Dadra and Nagar Haveli and Daman and Diu,3063,2933,2,26,66566,102
02-10-2020,Goa,34455,29004,442,0,258285,5009
02-10-2020,Gujarat,140055,119915,3478,0,4531498,16662
02-10-2020,Himachal Pradesh,15454,11976,197,25,301325,3256
02-10-2020,Haryana,131388,116716,1425,0,1973593,13247
02-10-2020,Jharkhand,85400,73428,729,0,2320493,11243
02-10-2020,Jammu and Kashmir,77253,59952,1212,0,1667587,16089
02-10-2020,Karnataka,620630,499506,9119,19,5089730,111986
02-10-2020,Kerala,213500,135144,792,82,3049791,77482
02-10-2020,Ladakh,4429,3274,61,0,56277,1094
02-Oct-20,Maharashtra,1416513,1117720,37480,437,6960203,260876
02-10-2020,Meghalaya,6033,4226,52,0,153177,1755
02-10-2020,Manipur,11399,8992,69,0,246769,2338
02-10-2020,Madhya Pradesh,132107,109611,2372,0,2093269,20124
02-10-2020,Mizoram,2049,1736,0,0,80859,313
02-10-2020,Nagaland,6318,5166,12,55,81109,1085
02-10-2020,Odisha,226334,194128,928,0,3348861,31278
02-10-2020,Punjab,116213,97777,3501,0,1902976,14935
02-10-2020,Puducherry,28534,22948,532,0,199374,5054
02-10-2020,Rajasthan,139696,117238,1516,0,3165902,20942
02-10-2020,Sikkim,3011,2328,41,0,50987,642
02-10-2020,Telangana,195609,165844,1145,0,3104542,28620
02-10-2020,Tamil Nadu,608885,552938,9653,0,7526688,46294
02-10-2020,Tripura,26359,20573,283,23,394382,5480
02-10-2020,India,6471936,5425086,100875,914,77850403,945061
02-10-2020,Uttar Pradesh,406995,351966,5917,0,10426042,49112
02-10-2020,Uttarakhand,49559,40176,636,243,728436,8504
02-10-2020,West Bengal,263634,231699,5070,0,3314598,26865
03-10-2020,Andaman and Nicobar Islands,3868,3642,53,0,61231,173
03-10-2020,Andhra Pradesh,713014,651791,5941,0,6021395,55282
03-10-2020,Arunachal Pradesh,10421,7388,18,0,255951,3015
03-10-2020,Assam,185444,150773,735,3,3625167,33933
03-10-2020,Bihar,186690,173795,912,1,7593645,11982
03-10-2020,Chandigarh,12360,10396,172,0,80300,1792
03-10-2020,Chhattisgarh,121400,91077,1031,0,1155975,29292
03-10-2020,Delhi,287930,257224,5472,0,3230952,25234
03-10-2020,Dadra and Nagar Haveli and Daman and Diu,3070,2941,2,26,67029,101
03-10-2020,Goa,34900,29527,450,0,259777,4923
03-10-2020,Gujarat,141398,121219,3490,0,4588563,16689
03-10-2020,Himachal Pradesh,15695,12173,205,25,303927,3292
03-10-2020,Haryana,132576,118258,1450,0,1999250,12868
03-10-2020,Jharkhand,86277,74604,734,0,2363412,10939
03-10-2020,Jammu and Kashmir,78228,61351,1231,0,1685809,15646
03-10-2020,Karnataka,630516,508495,9219,19,5174652,112783
03-10-2020,Kerala,221334,139620,814,82,3104878,80818
03-10-2020,Ladakh,4477,3315,61,0,56277,1101
03-Oct-20,Maharashtra,1430861,1134555,37758,440,7035296,258108
03-10-2020,Meghalaya,6456,4319,54,0,153177,2083
03-10-2020,Manipur,11651,9081,71,0,250089,2499
03-10-2020,Madhya Pradesh,133918,111712,2399,0,2117799,19807
03-10-2020,Mizoram,2103,1772,0,0,81967,331
03-10-2020,Nagaland,6429,5212,12,55,81538,1150
03-10-2020,Odisha,229387,198194,945,0,3395265,30248
03-10-2020,Punjab,117319,99468,3562,0,1928289,14289
03-10-2020,Puducherry,28752,23344,534,0,202784,4874
03-10-2020,Rajasthan,141846,119241,1530,0,3182409,21075
03-10-2020,Sikkim,3050,2367,43,0,51333,640
03-10-2020,Telangana,197327,167846,1153,0,3153626,28328
03-10-2020,Tamil Nadu,614507,558534,9718,0,7613999,46255
03-10-2020,Tripura,26549,20874,286,23,396413,5366
03-10-2020,India,6547415,5506741,101812,917,78992534,937945
03-10-2020,Uttar Pradesh,410626,356826,5977,0,10579701,47823
03-10-2020,Uttarakhand,50062,41095,648,243,736371,8076
03-10-2020,West Bengal,266974,234712,5132,0,3355726,27130
04-10-2020,Andaman and Nicobar Islands,3884,3649,53,0,62103,182
04-10-2020,Andhra Pradesh,719256,658875,5981,0,6094206,54400
04-10-2020,Arunachal Pradesh,10548,7577,18,0,257972,2953
04-10-2020,Assam,186200,152124,749,3,3638290,33324
04-10-2020,Bihar,187951,175109,915,1,7701839,11926
04-10-2020,Chandigarh,12445,10598,174,0,81066,1673
04-10-2020,Chhattisgarh,123324,93731,1045,0,1168578,28548
04-10-2020,Delhi,290613,260350,5510,0,3281784,24753
04-10-2020,Dadra and Nagar Haveli and Daman and Diu,3087,2954,2,26,67272,105
04-10-2020,Goa,35328,30033,456,0,260955,4839
04-10-2020,Gujarat,142700,122465,3499,0,4645263,16736
04-10-2020,Himachal Pradesh,15851,12341,212,25,305971,3273
04-10-2020,Haryana,133878,120341,1470,0,2021267,12067
04-10-2020,Jharkhand,87210,75511,743,0,2394406,10956
04-10-2020,Jammu and Kashmir,79106,62404,1242,0,1707503,15460
04-10-2020,Karnataka,640661,515782,9286,19,5260160,115574
04-10-2020,Kerala,229887,144471,837,82,3164072,84497
04-10-2020,Ladakh,4521,3354,61,0,56277,1106
04-Oct-20,Maharashtra,1443409,1149603,38084,441,7111204,255281
04-10-2020,Meghalaya,6656,4393,54,0,153177,2209
04-10-2020,Manipur,11857,9205,74,0,252437,2578
04-10-2020,Madhya Pradesh,135638,113832,2434,0,2208006,19372
04-10-2020,Mizoram,2120,1791,0,0,82667,329
04-10-2020,Nagaland,6552,5263,12,56,81989,1221
04-10-2020,Odisha,232713,202302,960,0,3440835,29451
04-10-2020,Punjab,118157,100977,3603,0,1951623,13577
04-10-2020,Puducherry,29089,23763,539,0,206509,4787
04-10-2020,Rajasthan,144030,121331,1545,0,3207733,21154
04-10-2020,Sikkim,3093,2399,45,0,51634,649
04-10-2020,Telangana,199276,170212,1163,0,3205249,27901
04-10-2020,Tamil Nadu,619996,564092,9784,0,7700011,46120
04-10-2020,Tripura,26871,21387,290,23,398609,5171
04-10-2020,India,6622185,5583456,102715,929,79982394,935085
04-10-2020,Uttar Pradesh,414466,362052,6029,0,10739169,46385
04-10-2020,Uttarakhand,51481,41487,652,253,743551,9089
04-10-2020,West Bengal,270331,237698,5194,0,3397988,27439
05-10-2020,Andaman and Nicobar Islands,3899,3659,54,0,63009,186
05-10-2020,Andhra Pradesh,723512,666433,6019,0,6150351,51060
05-10-2020,Arunachal Pradesh,10783,7775,19,0,261029,2989
05-10-2020,Assam,187718,153488,760,3,3673960,33467
05-10-2020,Bihar,188858,176674,924,1,7789608,11259
05-10-2020,Chandigarh,12578,10797,177,0,81671,1604
05-10-2020,Chhattisgarh,126005,97067,1081,0,1191097,27857
05-10-2020,Delhi,292560,263938,5542,0,3317377,23080
05-10-2020,Dadra and Nagar Haveli and Daman and Diu,3092,2964,2,26,67666,100
05-10-2020,Goa,35719,30456,460,0,262241,4803
05-10-2020,Gujarat,144027,123870,3512,0,4702776,16645
05-10-2020,Himachal Pradesh,16033,12633,219,25,308152,3156
05-10-2020,Haryana,134909,121596,1491,0,2040177,11822
05-10-2020,Jharkhand,88026,76843,747,0,2418178,10436
05-10-2020,Jammu and Kashmir,79738,63790,1252,0,1723337,14696
05-10-2020,Karnataka,647712,522846,9370,19,5327463,115477
05-10-2020,Kerala,234929,149111,860,85,3198423,84873
05-10-2020,Ladakh,4641,3414,61,0,56277,1166
05-Oct-20,Maharashtra,1453653,1162585,38347,444,7169887,252277
05-10-2020,Meghalaya,6767,4491,59,0,160779,2217
05-10-2020,Manipur,12107,9334,75,0,254209,2698
05-10-2020,Madhya Pradesh,137098,115878,2463,0,2232079,18757
05-10-2020,Mizoram,2120,1837,0,0,83092,283
05-10-2020,Nagaland,6594,5377,12,56,82417,1149
05-10-2020,Odisha,235330,206400,977,0,3482402,27953
05-10-2020,Punjab,119186,102648,3641,0,1973958,12897
05-10-2020,Puducherry,29277,24221,543,0,209900,4513
05-10-2020,Rajasthan,146195,123421,1559,0,3219068,21215
05-10-2020,Sikkim,3110,2466,46,0,51741,598
05-10-2020,Telangana,200611,172388,1171,0,3241597,27052
05-10-2020,Tamil Nadu,625391,569664,9846,0,7782736,45881
05-10-2020,Tripura,27030,21853,296,23,399915,4858
05-10-2020,India,6682315,5659313,103601,935,81071797,918466
05-10-2020,Uttar Pradesh,417437,366321,6092,0,10888520,45024
05-10-2020,Uttarakhand,51991,42368,669,253,753224,8701
05-10-2020,West Bengal,273679,240707,5255,0,3438128,27717
06-10-2020,Andaman and Nicobar Islands,3912,3678,54,0,63790,180
06-10-2020,Andhra Pradesh,729307,672479,6052,0,6216240,50776
06-10-2020,Arunachal Pradesh,11007,7965,20,0,263242,3022
06-10-2020,Assam,188902,155074,778,3,3705740,33047
06-10-2020,Bihar,190123,177929,925,1,7893739,11268
06-10-2020,Chandigarh,12707,11035,180,0,82586,1492
06-10-2020,Chhattisgarh,128893,100551,1104,0,1212678,27238
06-10-2020,Delhi,295236,266935,5581,0,3370968,22720
06-10-2020,Dadra and Nagar Haveli and Daman and Diu,3103,2973,2,26,68056,102
06-10-2020,Goa,36238,31050,468,0,264139,4720
06-10-2020,Gujarat,145362,125343,3522,0,4754655,16497
06-10-2020,Himachal Pradesh,16283,12898,224,25,311773,3136
06-10-2020,Haryana,136115,123286,1509,0,2079160,11320
06-10-2020,Jharkhand,88873,78089,757,0,2465841,10027
06-10-2020,Jammu and Kashmir,80476,65496,1268,0,1741300,13712
06-10-2020,Karnataka,657705,533074,9461,19,5419954,115151
06-10-2020,Kerala,242800,154092,885,85,3263691,87738
06-10-2020,Ladakh,4720,3464,61,0,58978,1195
06-Oct-20,Maharashtra,1465911,1179726,38717,445,7241376,247023
06-10-2020,Meghalaya,7037,4606,60,0,163061,2371
06-10-2020,Manipur,12242,9482,78,0,256590,2682
06-10-2020,Madhya Pradesh,138668,118039,2488,0,2257909,18141
06-10-2020,Mizoram,2128,1887,0,0,83965,241
06-10-2020,Nagaland,6662,5414,12,57,82968,1179
06-10-2020,Odisha,238003,210217,993,0,3524242,26793
06-10-2020,Punjab,120016,104355,3679,0,1996719,11982
06-10-2020,Puducherry,29682,24614,546,0,215155,4522
06-10-2020,Rajasthan,148316,125448,1574,0,3245268,21294
06-10-2020,Sikkim,3135,2506,49,0,51935,580
06-10-2020,Telangana,202594,174769,1181,0,3292195,26644
06-10-2020,Tamil Nadu,630408,575212,9917,0,7863864,45279
06-10-2020,Tripura,27305,22108,298,23,402294,4876
06-10-2020,India,6754184,5741258,104591,954,82271654,907381
06-10-2020,Uttar Pradesh,420937,370753,6153,0,11044860,44031
06-10-2020,Uttarakhand,52329,42968,677,270,763884,8414
06-10-2020,West Bengal,277049,243743,5318,0,3480510,27988
07-10-2020,Andaman and Nicobar Islands,3935,3696,54,0,65111,185
07-10-2020,Andhra Pradesh,734427,678828,6086,0,6283009,49513
07-10-2020,Arunachal Pradesh,11267,8396,21,0,265870,2850
07-10-2020,Assam,190209,157635,785,3,3739086,31786
07-10-2020,Bihar,191427,179351,927,1,7995594,11148
07-10-2020,Chandigarh,12820,11190,182,0,83413,1448
07-10-2020,Chhattisgarh,131739,103828,1134,0,1238699,26777
07-10-2020,Delhi,298107,270305,5616,0,3422473,22186
07-10-2020,Dadra and Nagar Haveli and Daman and Diu,3120,2985,2,25,68466,108
07-10-2020,Goa,36670,31444,477,0,265959,4749
07-10-2020,Gujarat,146673,126757,3531,0,4806040,16385
07-10-2020,Himachal Pradesh,16565,13316,226,27,314347,2996
07-10-2020,Haryana,137398,124841,1528,0,2103722,11029
07-10-2020,Jharkhand,89702,79176,767,0,2496645,9759
07-10-2020,Jammu and Kashmir,81097,67684,1282,0,1761792,12131
07-10-2020,Karnataka,668652,542906,9574,19,5524302,116153
07-10-2020,Kerala,253406,160253,907,85,3340242,92161
07-10-2020,Ladakh,4802,3511,63,0,59766,1228
07-Oct-20,Maharashtra,1480489,1196441,39072,449,7324188,244527
07-10-2020,Meghalaya,7165,4694,60,0,164879,2411
07-10-2020,Manipur,12491,9604,80,0,259735,2807
07-10-2020,Madhya Pradesh,140307,120267,2518,0,2289634,17522
07-10-2020,Mizoram,2148,1895,0,0,84822,253
07-10-2020,Nagaland,6715,5450,12,59,83560,1194
07-10-2020,Odisha,240998,213672,1011,0,3569600,26315
07-10-2020,Punjab,120868,105585,3712,0,2025935,11571
07-10-2020,Puducherry,30161,24930,551,0,220349,4680
